competition_id,juror_id,item_a,item_b,winner,comparison_created_at,comparison_cost
gg24,dev,flashbots/mev-boost,OpenZeppelin/openzeppelin-relayer,flashbots/mev-boost,2025-10-21T15:39:48.859516+00:00,0.00093925
gg24,dev,holiman/goevmlab,NethermindEth/latticefold,holiman/goevmlab,2025-10-21T15:39:48.879220+00:00,0.00080875
gg24,dev,attestantio/vouch,holiman/goevmlab,holiman/goevmlab,2025-10-21T15:39:48.902592+00:00,0.00118875
gg24,dev,ChaosChain/trustless-agents-erc-ri,succinctlabs/sp1,succinctlabs/sp1,2025-10-21T15:39:48.910956+00:00,0.00107375
gg24,dev,valida-xyz/valida,Verified-zkEVM/ArkLib,Verified-zkEVM/ArkLib,2025-10-21T15:39:49.054622+00:00,0.00234825
gg24,dev,ingonyama-zk/poseidon-hash,sumitvekariya/sol2seq,ingonyama-zk/poseidon-hash,2025-10-21T15:39:49.140290+00:00,0.00120025
gg24,dev,easpulse/easpulse.com,Recon-Fuzz/recon-extension,Recon-Fuzz/recon-extension,2025-10-21T15:39:49.398564+00:00,0.00082175
gg24,dev,EOA-Blockchain-Labs/ethereumonarm,matter-labs/solx,matter-labs/solx,2025-10-21T15:39:49.676108+00:00,0.001580
gg24,dev,iden3/go-iden3-crypto,q9f/eth.rb,iden3/go-iden3-crypto,2025-10-21T15:39:49.706294+00:00,0.0014555
gg24,dev,OpenZeppelin/openzeppelin-relayer,ritual-net/infernet-sdk,OpenZeppelin/openzeppelin-relayer,2025-10-21T15:39:49.713233+00:00,0.00093775
gg24,dev,BootNodeDev/intents-framework,gattaca-com/helix,BootNodeDev/intents-framework,2025-10-21T15:39:49.775092+00:00,0.00093525
gg24,dev,LFDT-web3j/web3j,NethermindEth/sedge,LFDT-web3j/web3j,2025-10-21T15:39:49.841503+00:00,0.0011965
gg24,dev,scipr-lab/libsnark,TrueBlocks/trueblocks-core,scipr-lab/libsnark,2025-10-21T15:39:49.952414+00:00,0.001193
gg24,dev,l2beat/l2beat,ReamLabs/ream,l2beat/l2beat,2025-10-21T15:39:50.084371+00:00,0.0019625
gg24,dev,a16z/halmos,evmts/guillotine,a16z/halmos,2025-10-21T15:39:50.194389+00:00,0.0010645
gg24,dev,growthepie/gtp-backend,ProjectZKM/zkm-prover,ProjectZKM/zkm-prover,2025-10-21T15:39:50.206603+00:00,0.001068
gg24,dev,evmts/krome,Pier-Two/Lantern.Discv5,Pier-Two/Lantern.Discv5,2025-10-21T15:39:50.254738+00:00,0.0014535
gg24,dev,keep-starknet-strange/garaga,lighthouse-web3/lighthouse-package,keep-starknet-strange/garaga,2025-10-21T15:39:50.303590+00:00,0.00081575
gg24,dev,libp2p/libp2p,TrueBlocks/trueblocks-core,libp2p/libp2p,2025-10-21T15:39:50.355038+00:00,0.00183575
gg24,dev,EOA-Blockchain-Labs/ethereumonarm,wealdtech/ethereal,wealdtech/ethereal,2025-10-21T15:39:50.396238+00:00,0.001578
gg24,dev,opensource-observer/oso,triplewz/poseidon,triplewz/poseidon,2025-10-21T15:39:50.408127+00:00,0.0011915
gg24,dev,axiom-crypto/axiom-api-cli,axiom-crypto/halo2-lib,axiom-crypto/halo2-lib,2025-10-21T15:39:50.421512+00:00,0.000812
gg24,dev,openvm-org/stark-backend,shamatar/poseidon_hash,shamatar/poseidon_hash,2025-10-21T15:39:50.466482+00:00,0.00170425
gg24,dev,dl-solarity/solidity-lib,open-rpc/client-js,dl-solarity/solidity-lib,2025-10-21T15:39:50.637942+00:00,0.0022165
gg24,dev,Commit-Boost/commit-boost-client,flashbots/rbuilder,flashbots/rbuilder,2025-10-21T15:39:50.651526+00:00,0.001071
gg24,dev,han0110/hash-sig-agg,wealdtech/ethereal,wealdtech/ethereal,2025-10-21T15:39:50.742240+00:00,0.0010605
gg24,dev,Jam516/BundleBear,pcaversaccio/safe-tx-hashes-util,pcaversaccio/safe-tx-hashes-util,2025-10-21T15:39:50.772945+00:00,0.001968
gg24,dev,iden3/snarkjs,serenita-org/vero,iden3/snarkjs,2025-10-21T15:39:50.779844+00:00,0.0013235
gg24,dev,Commit-Boost/commit-boost-client,lambdaclass/cairo_native,Commit-Boost/commit-boost-client,2025-10-21T15:39:50.970324+00:00,0.0013285
gg24,dev,attestantio/dirk,valida-xyz/valida,attestantio/dirk,2025-10-21T15:39:51.081320+00:00,0.00170475
gg24,dev,ethereum/py_ecc,flashbots/rbuilder,ethereum/py_ecc,2025-10-21T15:39:51.344907+00:00,0.0017085
gg24,dev,DexKit/dexkit-monorepo,triplewz/poseidon,triplewz/poseidon,2025-10-21T15:39:51.364602+00:00,0.0009375
gg24,dev,migalabs/armiarma,openvm-org/openvm,migalabs/armiarma,2025-10-21T15:39:51.603459+00:00,0.00158125
gg24,dev,growthepie/gtp-backend,growthepie/gtp-frontend,growthepie/gtp-backend,2025-10-21T15:39:51.742874+00:00,0.00081225
gg24,dev,growthepie/gtp-backend,Verified-zkEVM/clean,Verified-zkEVM/clean,2025-10-21T15:39:51.858560+00:00,0.000811
gg24,dev,ethstaker/ethstaker-deposit-cli,shutter-network/rolling-shutter,ethstaker/ethstaker-deposit-cli,2025-10-21T15:39:52.116659+00:00,0.001069
gg24,dev,corpus-core/colibri-stateless,OpenZeppelin/openzeppelin-relayer,OpenZeppelin/openzeppelin-relayer,2025-10-21T15:39:52.180175+00:00,0.001065
gg24,dev,iden3/go-iden3-crypto,lovesh/bulletproofs-r1cs-gadgets,iden3/go-iden3-crypto,2025-10-21T15:39:52.464421+00:00,0.00133175
gg24,dev,axiom-crypto/halo2-lib,Lay3rLabs/WAVS,axiom-crypto/halo2-lib,2025-10-21T15:39:52.497498+00:00,0.000938
gg24,dev,blockblaz/zeam,taikoxyz/taiko-mono,taikoxyz/taiko-mono,2025-10-21T15:39:52.575320+00:00,0.00068375
gg24,dev,boundless-xyz/steel,lambdaclass/ethrex,lambdaclass/ethrex,2025-10-21T15:39:53.227569+00:00,0.00183725
gg24,dev,iden3/go-iden3-crypto,l2beat/l2beat,l2beat/l2beat,2025-10-21T15:39:53.234819+00:00,0.0010725
gg24,dev,flashbots/relay-specs,openvm-org/stark-backend,flashbots/relay-specs,2025-10-21T15:39:53.423363+00:00,0.00106475
gg24,dev,NethermindEth/sedge,riscv/sail-riscv,NethermindEth/sedge,2025-10-21T15:39:53.431549+00:00,0.00081025
gg24,dev,dusk-network/Poseidon252,LFDT-web3j/web3j,LFDT-web3j/web3j,2025-10-21T15:39:53.474545+00:00,0.001068
gg24,dev,DefiLlama/chainlist,taikoxyz/taiko-mono,DefiLlama/chainlist,2025-10-21T15:39:53.548175+00:00,0.00170625
gg24,dev,Blobscan/blobscan,han0110/hash-sig-agg,Blobscan/blobscan,2025-10-21T15:39:53.680145+00:00,0.001319
gg24,dev,growthepie/gtp-backend,simplito/elliptic-php,simplito/elliptic-php,2025-10-21T15:39:53.816824+00:00,0.00133125
gg24,dev,lambdaclass/ethrex,openlabelsinitiative/OLI,lambdaclass/ethrex,2025-10-21T15:39:54.025354+00:00,0.000940
gg24,dev,lambdaclass/ethrex,Verified-zkEVM/VCV-io,lambdaclass/ethrex,2025-10-21T15:39:54.084700+00:00,0.00132775
gg24,dev,attestantio/dirk,tlsnotary/tlsn,attestantio/dirk,2025-10-21T15:39:54.321331+00:00,0.0011905
gg24,dev,ethereum/py_ecc,Lightprotocol/light-poseidon,ethereum/py_ecc,2025-10-21T15:39:54.327928+00:00,0.00093775
gg24,dev,3loop/loop-decoder,stake-house/eth-wizard,stake-house/eth-wizard,2025-10-21T15:39:54.433412+00:00,0.0006805
gg24,dev,Jam516/BundleBear,tlsnotary/tlsn,Jam516/BundleBear,2025-10-21T15:39:54.502570+00:00,0.001063
gg24,dev,BuidlGuidl/buidlguidl-client,EspressoSystems/jellyfish,EspressoSystems/jellyfish,2025-10-21T15:39:54.522650+00:00,0.00132425
gg24,dev,powdr-labs/powdr,succinctlabs/network,powdr-labs/powdr,2025-10-21T15:39:54.785521+00:00,0.00158475
gg24,dev,kamikazebr/owner-sync-safe,protofire/solhint,protofire/solhint,2025-10-21T15:39:54.975726+00:00,0.0005525
gg24,dev,pawurb/mevlog-rs,ProjectZKM/zkm-prover,pawurb/mevlog-rs,2025-10-21T15:39:55.004507+00:00,0.00157775
gg24,dev,0xFacet/facet-node,shamatar/poseidon_hash,shamatar/poseidon_hash,2025-10-21T15:39:55.026160+00:00,0.000933
gg24,dev,corpus-core/colibri-stateless,swiss-knife-xyz/swiss-knife,swiss-knife-xyz/swiss-knife,2025-10-21T15:39:55.085924+00:00,0.00106825
gg24,dev,growthepie/gtp-backend,iden3/go-iden3-crypto,iden3/go-iden3-crypto,2025-10-21T15:39:55.131544+00:00,0.00081675
gg24,dev,BootNodeDev/intents-framework,Elefria-Labs/evm-tools,BootNodeDev/intents-framework,2025-10-21T15:39:55.174148+00:00,0.002089
gg24,dev,iden3/go-iden3-crypto,lighthouse-web3/lighthouse-package,iden3/go-iden3-crypto,2025-10-21T15:39:55.228640+00:00,0.00132675
gg24,dev,ReamLabs/ream,shutter-network/rolling-shutter,ReamLabs/ream,2025-10-21T15:39:55.340219+00:00,0.001450
gg24,dev,0xPolygonHermez/pil2-proofman,qdrvm/qlean-mini,0xPolygonHermez/pil2-proofman,2025-10-21T15:39:55.418996+00:00,0.00119475
gg24,dev,Commit-Boost/commit-boost-client,dl-solarity/solidity-lib,Commit-Boost/commit-boost-client,2025-10-21T15:39:55.674916+00:00,0.001197
gg24,dev,herumi/mcl,witnet/elliptic-curve-solidity,herumi/mcl,2025-10-21T15:39:55.733411+00:00,0.00157825
gg24,dev,pcaversaccio/safe-tx-hashes-util,shazow/whatsabi,shazow/whatsabi,2025-10-21T15:39:55.747657+00:00,0.00107775
gg24,dev,EspressoSystems/jellyfish,ritual-net/infernet-node,EspressoSystems/jellyfish,2025-10-21T15:39:55.837167+00:00,0.00106875
gg24,dev,0xPolygonHermez/zisk,rollup-fortress/uncensored,0xPolygonHermez/zisk,2025-10-21T15:39:56.058830+00:00,0.00119325
gg24,dev,flashbots/rbuilder,growthepie/gtp-frontend,flashbots/rbuilder,2025-10-21T15:39:56.112489+00:00,0.00106775
gg24,dev,circuitscan/circuitscan,w3f/bls,w3f/bls,2025-10-21T15:39:56.119893+00:00,0.0011915
gg24,dev,keep-starknet-strange/garaga,keep-starknet-strange/poseidon-rs,keep-starknet-strange/garaga,2025-10-21T15:39:56.126857+00:00,0.0012015
gg24,dev,0xPolygonHermez/pil2-proofman,succinctlabs/network,succinctlabs/network,2025-10-21T15:39:56.179953+00:00,0.00119975
gg24,dev,dl-solarity/solidity-lib,Plonky3/Plonky3,Plonky3/Plonky3,2025-10-21T15:39:56.238363+00:00,0.0013235
gg24,dev,Commit-Boost/commit-boost-client,stake-house/eth-wizard,Commit-Boost/commit-boost-client,2025-10-21T15:39:56.260688+00:00,0.0011955
gg24,dev,iggy-social/iggy-social-frontend,ithacaxyz/porto,ithacaxyz/porto,2025-10-21T15:39:56.304166+00:00,0.000939
gg24,dev,Commit-Boost/commit-boost-client,otterscan/otterscan,Commit-Boost/commit-boost-client,2025-10-21T15:39:56.312416+00:00,0.0015835
gg24,dev,joshstevens19/rrelayer,NethermindEth/nine,joshstevens19/rrelayer,2025-10-21T15:39:56.507555+00:00,0.0009395
gg24,dev,ProjectZKM/Ziren,succinctlabs/rsp,succinctlabs/rsp,2025-10-21T15:39:56.533621+00:00,0.001198
gg24,dev,ephemery-testnet/ephemery-genesis,flashbots/relay-specs,flashbots/relay-specs,2025-10-21T15:39:56.654766+00:00,0.00119325
gg24,dev,CryptoExperts/poseidon,Perfect-Abstractions/Compose,CryptoExperts/poseidon,2025-10-21T15:39:56.785663+00:00,0.0006795
gg24,dev,DefiLlama/chainlist,Elefria-Labs/evm-tools,DefiLlama/chainlist,2025-10-21T15:39:56.868888+00:00,0.00119025
gg24,dev,EspressoSystems/jellyfish,taikoxyz/raiko,EspressoSystems/jellyfish,2025-10-21T15:39:56.916348+00:00,0.00119975
gg24,dev,intellij-solidity/intellij-solidity,risc0/RustCrypto-elliptic-curves,intellij-solidity/intellij-solidity,2025-10-21T15:39:57.007385+00:00,0.000818
gg24,dev,orbitdb/orbitdb,risc0/zirgen,orbitdb/orbitdb,2025-10-21T15:39:57.018111+00:00,0.00132075
gg24,dev,ChaosChain/trustless-agents-erc-ri,dusk-network/Poseidon252,dusk-network/Poseidon252,2025-10-21T15:39:57.309892+00:00,0.001327
gg24,dev,supranational/blst,tlsnotary/tlsn,supranational/blst,2025-10-21T15:39:57.375349+00:00,0.00093675
gg24,dev,han0110/plonkish,succinctlabs/sp1,succinctlabs/sp1,2025-10-21T15:39:57.419808+00:00,0.0006815
gg24,dev,lambdaclass/lambdaworks,opensource-observer/oso,lambdaclass/lambdaworks,2025-10-21T15:39:57.437214+00:00,0.001328
gg24,dev,growthepie/gtp-backend,Markeljan/web3gpt,Markeljan/web3gpt,2025-10-21T15:39:57.461096+00:00,0.0011965
gg24,dev,dusk-network/Poseidon252,manojkgorle/brainfuckvm,dusk-network/Poseidon252,2025-10-21T15:39:57.483078+00:00,0.00094025
gg24,dev,openlabelsinitiative/OLI,TrueBlocks/trueblocks-core,TrueBlocks/trueblocks-core,2025-10-21T15:39:57.548273+00:00,0.000808
gg24,dev,kamikazebr/owner-sync-safe,PolyhedraZK/Expander,PolyhedraZK/Expander,2025-10-21T15:39:57.609904+00:00,0.0006825
gg24,dev,ethlimo/dweb-proxy-api,herumi/bls,herumi/bls,2025-10-21T15:39:57.673774+00:00,0.00106125
gg24,dev,deficollective/defiscan,openlabelsinitiative/OLI,openlabelsinitiative/OLI,2025-10-21T15:39:57.809197+00:00,0.0010665
gg24,dev,DefiLlama/DefiLlama-Adapters,growthepie/gtp-dna,DefiLlama/DefiLlama-Adapters,2025-10-21T15:39:58.162359+00:00,0.001067
gg24,dev,pcaversaccio/safe-tx-hashes-util,ProjectZKM/zkm-prover,pcaversaccio/safe-tx-hashes-util,2025-10-21T15:39:58.168891+00:00,0.001458
gg24,dev,aestus-relay/mev-boost-relay,ReamLabs/ream,aestus-relay/mev-boost-relay,2025-10-21T15:39:58.175682+00:00,0.00119625
gg24,dev,openlabelsinitiative/OLI,openvm-org/stark-backend,openlabelsinitiative/OLI,2025-10-21T15:39:58.283922+00:00,0.00106475
gg24,dev,DefiLlama/chainlist,lurk-lab/neptune-triton,DefiLlama/chainlist,2025-10-21T15:39:58.295862+00:00,0.00119275
gg24,dev,flashbots/rbuilder,lurk-lab/neptune-triton,flashbots/rbuilder,2025-10-21T15:39:58.324588+00:00,0.000941
gg24,dev,ithacaxyz/porto,sumitvekariya/sol2seq,ithacaxyz/porto,2025-10-21T15:39:58.363292+00:00,0.001067
gg24,dev,0xPolygonHermez/zisk,han0110/plonkish,0xPolygonHermez/zisk,2025-10-21T15:39:58.374737+00:00,0.00080425
gg24,dev,ethstaker/eth-docker,Vectorized/solady,Vectorized/solady,2025-10-21T15:39:58.540468+00:00,0.001447
gg24,dev,EOA-Blockchain-Labs/ethereumonarm,Perfect-Abstractions/Compose,EOA-Blockchain-Labs/ethereumonarm,2025-10-21T15:39:58.558570+00:00,0.0013275
gg24,dev,aestus-relay/mev-boost-relay,openintentsframework/oif-contracts,aestus-relay/mev-boost-relay,2025-10-21T15:39:58.665374+00:00,0.0015845
gg24,dev,iden3/snarkjs,verifereum/verifereum,iden3/snarkjs,2025-10-21T15:39:58.853404+00:00,0.00055425
gg24,dev,0xMiden/miden-vm,wealdtech/ethereal,0xMiden/miden-vm,2025-10-21T15:39:59.244511+00:00,0.0011905
gg24,dev,lovesh/bulletproofs-r1cs-gadgets,Vectorized/solady,Vectorized/solady,2025-10-21T15:39:59.312879+00:00,0.001069
gg24,dev,beaconlabs-io/muse,ethaccount/SAManager,ethaccount/SAManager,2025-10-21T15:39:59.667591+00:00,0.0009405
gg24,dev,herumi/bls,succinctlabs/sp1,herumi/bls,2025-10-21T15:39:59.679611+00:00,0.00183175
gg24,dev,Elefria-Labs/evm-tools,pcaversaccio/safe-tx-hashes-util,pcaversaccio/safe-tx-hashes-util,2025-10-21T15:39:59.703835+00:00,0.001457
gg24,dev,coincashew/EthPillar,han0110/hash-sig-agg,coincashew/EthPillar,2025-10-21T15:39:59.795650+00:00,0.00093875
gg24,dev,indutny/elliptic,sumitvekariya/sol2seq,indutny/elliptic,2025-10-21T15:39:59.851458+00:00,0.0009405
gg24,dev,DefiLlama/DefiLlama-Adapters,paulmillr/noble-curves,DefiLlama/DefiLlama-Adapters,2025-10-21T15:39:59.971940+00:00,0.002477
gg24,dev,aestus-relay/mev-boost-relay,openvm-org/openvm,aestus-relay/mev-boost-relay,2025-10-21T15:40:00.145126+00:00,0.00119725
gg24,dev,beaconlabs-io/muse,lovesh/bulletproofs-r1cs-gadgets,lovesh/bulletproofs-r1cs-gadgets,2025-10-21T15:40:00.553368+00:00,0.00145625
gg24,dev,brevis-network/Pico-zkCoprocessor,ethereum-attestation-service/eas-contracts,ethereum-attestation-service/eas-contracts,2025-10-21T15:40:00.615267+00:00,0.0008115
gg24,dev,Verified-zkEVM/iris-lean,blockscout/blockscout,blockscout/blockscout,2025-10-21T15:40:00.983756+00:00,0.001199
gg24,dev,arkworks-rs/algebra,Rocket-Rescue-Node/rescue-ui,arkworks-rs/algebra,2025-10-21T15:40:01.071891+00:00,0.001324
gg24,dev,brevis-network/Pico-zkCoprocessor,lurk-lab/neptune-triton,lurk-lab/neptune-triton,2025-10-21T15:40:01.225877+00:00,0.0014515
gg24,dev,Certora/CertoraProver,succinctlabs/sp1,Certora/CertoraProver,2025-10-21T15:40:01.256766+00:00,0.00158625
gg24,dev,arkworks-rs/algebra,lighthouse-web3/lighthouse-package,arkworks-rs/algebra,2025-10-21T15:40:01.421823+00:00,0.00081075
gg24,dev,Raiders0786/digibastion,TrueBlocks/trueblocks-core,TrueBlocks/trueblocks-core,2025-10-21T15:40:01.540353+00:00,0.0009445
gg24,dev,BuidlGuidl/buidlguidl-client,evmts/guillotine,evmts/guillotine,2025-10-21T15:40:01.704135+00:00,0.00145175
gg24,dev,q9f/eth.rb,stake-house/eth-wizard,q9f/eth.rb,2025-10-21T15:40:01.756941+00:00,0.00093725
gg24,dev,Layr-Labs/devkit-cli,risc0/RustCrypto-elliptic-curves,risc0/RustCrypto-elliptic-curves,2025-10-21T15:40:01.823239+00:00,0.0013325
gg24,dev,migalabs/armiarma,shamatar/poseidon_hash,shamatar/poseidon_hash,2025-10-21T15:40:01.953091+00:00,0.00145225
gg24,dev,PracticalParticle/Bloxchain-Protocol,succinctlabs/network,succinctlabs/network,2025-10-21T15:40:02.024963+00:00,0.00069575
gg24,dev,HorizenOfficial/ginger-lib,Layr-Labs/devkit-cli,HorizenOfficial/ginger-lib,2025-10-21T15:40:02.082041+00:00,0.00119925
gg24,dev,supranational/blst,w3f/bls,supranational/blst,2025-10-21T15:40:02.393738+00:00,0.00093525
gg24,dev,ConsenSysDiligence/sol-dbg,ephemery-testnet/ephemery-genesis,ConsenSysDiligence/sol-dbg,2025-10-21T15:40:02.448679+00:00,0.0011965
gg24,dev,dl-solarity/solidity-lib,Jam516/BundleBear,dl-solarity/solidity-lib,2025-10-21T15:40:02.455991+00:00,0.0008075
gg24,dev,flashbots/mev-boost-relay,Verified-zkEVM/VCV-io,flashbots/mev-boost-relay,2025-10-21T15:40:02.472146+00:00,0.001071
gg24,dev,ephemery-testnet/ephemery-genesis,han0110/plonkish,han0110/plonkish,2025-10-21T15:40:02.497587+00:00,0.000935
gg24,dev,joshstevens19/rrelayer,supranational/blst,supranational/blst,2025-10-21T15:40:02.505091+00:00,0.00119525
gg24,dev,openvm-org/stark-backend,stake-house/eth-wizard,stake-house/eth-wizard,2025-10-21T15:40:02.616932+00:00,0.00132
gg24,dev,iggy-social/iggy-social-frontend,stake-house/wagyu-key-gen,stake-house/wagyu-key-gen,2025-10-21T15:40:02.646181+00:00,0.000553
gg24,dev,ethereum-attestation-service/eas-contracts,flashbots/mev-boost,flashbots/mev-boost,2025-10-21T15:40:02.760294+00:00,0.0014535
gg24,dev,corpus-core/colibri-stateless,indutny/elliptic,indutny/elliptic,2025-10-21T15:40:02.909200+00:00,0.00093875
gg24,dev,otterscan/otterscan,wighawag/clones-with-immutable-args,wighawag/clones-with-immutable-args,2025-10-21T15:40:02.983148+00:00,0.001452
gg24,dev,ingonyama-zk/poseidon-hash,NethermindEth/Forta-Agents,NethermindEth/Forta-Agents,2025-10-21T15:40:03.088326+00:00,0.0015845
gg24,dev,axiom-crypto/axiom-api-cli,Elefria-Labs/evm-tools,Elefria-Labs/evm-tools,2025-10-21T15:40:03.231905+00:00,0.00068225
gg24,dev,sumitvekariya/sol2seq,TrueBlocks/trueblocks-core,TrueBlocks/trueblocks-core,2025-10-21T15:40:03.240150+00:00,0.00119475
gg24,dev,ethereum/py_ecc,qdrvm/qlean-mini,ethereum/py_ecc,2025-10-21T15:40:03.315638+00:00,0.0008105
gg24,dev,Certora/CertoraProver,open-rpc/client-js,Certora/CertoraProver,2025-10-21T15:40:03.337275+00:00,0.00171025
gg24,dev,han0110/hash-sig-agg,Vectorized/solady,Vectorized/solady,2025-10-21T15:40:03.349194+00:00,0.000934
gg24,dev,Elefria-Labs/evm-tools,ethgas-developer/ethgas-preconf-commit-boost-module,Elefria-Labs/evm-tools,2025-10-21T15:40:03.596632+00:00,0.0010705
gg24,dev,axiom-crypto/halo2-lib,keep-starknet-strange/poseidon-rs,axiom-crypto/halo2-lib,2025-10-21T15:40:03.661559+00:00,0.0022205
gg24,dev,ReamLabs/ream,taikoxyz/taiko-mono,taikoxyz/taiko-mono,2025-10-21T15:40:03.693439+00:00,0.00093925
gg24,dev,corpus-core/colibri-stateless,herumi/bls,herumi/bls,2025-10-21T15:40:03.709932+00:00,0.000933
gg24,dev,growthepie/gtp-backend,shamatar/poseidon_hash,shamatar/poseidon_hash,2025-10-21T15:40:03.720038+00:00,0.00093875
gg24,dev,DefiLlama/chainlist,ProjectZKM/zkm-prover,DefiLlama/chainlist,2025-10-21T15:40:03.742714+00:00,0.00093525
gg24,dev,openlabelsinitiative/OLI,succinctlabs/network,openlabelsinitiative/OLI,2025-10-21T15:40:03.789084+00:00,0.00106975
gg24,dev,axiom-crypto/openvm-reth-benchmark,ProjectZKM/zkm-prover,ProjectZKM/zkm-prover,2025-10-21T15:40:03.848608+00:00,0.0019615
gg24,dev,ethereum-attestation-service/eas-contracts,Layr-Labs/devkit-cli,ethereum-attestation-service/eas-contracts,2025-10-21T15:40:04.002286+00:00,0.00107025
gg24,dev,axiom-crypto/halo2-lib,CryptoExperts/poseidon,axiom-crypto/halo2-lib,2025-10-21T15:40:04.029385+00:00,0.00131825
gg24,dev,Verified-zkEVM/iris-lean,CryptoExperts/poseidon,CryptoExperts/poseidon,2025-10-21T15:40:04.256049+00:00,0.00119275
gg24,dev,ethaccount/SAManager,wighawag/hardhat-deploy,wighawag/hardhat-deploy,2025-10-21T15:40:04.482143+00:00,0.0010655
gg24,dev,Pier-Two/Lantern.Discv5,wighawag/clones-with-immutable-args,wighawag/clones-with-immutable-args,2025-10-21T15:40:04.531415+00:00,0.00081225
gg24,dev,openvm-org/openvm,wighawag/hardhat-deploy,wighawag/hardhat-deploy,2025-10-21T15:40:04.753185+00:00,0.0008095
gg24,dev,openlabelsinitiative/OLI,smartcontracts/simple-optimism-node,smartcontracts/simple-optimism-node,2025-10-21T15:40:04.771073+00:00,0.00106525
gg24,dev,BootNodeDev/intents-framework,iden3/snarkjs,iden3/snarkjs,2025-10-21T15:40:04.842821+00:00,0.00145025
gg24,dev,Commit-Boost/commit-boost-client,iden3/go-iden3-crypto,iden3/go-iden3-crypto,2025-10-21T15:40:04.905892+00:00,0.00107375
gg24,dev,Consensys/gnark-crypto,Layr-Labs/devkit-cli,Consensys/gnark-crypto,2025-10-21T15:40:04.913533+00:00,0.0010795
gg24,dev,intellij-solidity/intellij-solidity,ritual-net/infernet-node,intellij-solidity/intellij-solidity,2025-10-21T15:40:05.170237+00:00,0.00132475
gg24,dev,ConsenSysDiligence/sol-dbg,DefiLlama/chainlist,DefiLlama/chainlist,2025-10-21T15:40:05.405147+00:00,0.00106575
gg24,dev,deficollective/defiscan,orbitdb/orbitdb,orbitdb/orbitdb,2025-10-21T15:40:05.413961+00:00,0.00106725
gg24,dev,arnaucube/poseidon-rs,NethermindEth/nine,arnaucube/poseidon-rs,2025-10-21T15:40:05.432100+00:00,0.0013215
gg24,dev,rollup-fortress/uncensored,wighawag/clones-with-immutable-args,wighawag/clones-with-immutable-args,2025-10-21T15:40:05.432592+00:00,0.0010675
gg24,dev,dappnode/DAppNode,LFDT-web3j/web3j,LFDT-web3j/web3j,2025-10-21T15:40:05.673338+00:00,0.0014505
gg24,dev,skalenetwork/libBLS,w3f/bls,skalenetwork/libBLS,2025-10-21T15:40:05.725371+00:00,0.0019725
gg24,dev,NethermindEth/Forta-Agents,Rocket-Rescue-Node/rescue-ui,NethermindEth/Forta-Agents,2025-10-21T15:40:05.852059+00:00,0.0006855
gg24,dev,circuitscan/circuitscan,triplewz/poseidon,triplewz/poseidon,2025-10-21T15:40:05.893473+00:00,0.00106525
gg24,dev,Elefria-Labs/evm-tools,EspressoSystems/jellyfish,EspressoSystems/jellyfish,2025-10-21T15:40:05.935639+00:00,0.00183325
gg24,dev,arkworks-rs/algebra,growthepie/gtp-frontend,arkworks-rs/algebra,2025-10-21T15:40:06.086865+00:00,0.0009385
gg24,dev,openvm-org/openvm,taikoxyz/raiko,openvm-org/openvm,2025-10-21T15:40:06.325977+00:00,0.00119875
gg24,dev,Cyfrin/aderyn,Elefria-Labs/evm-tools,Cyfrin/aderyn,2025-10-21T15:40:06.423636+00:00,0.00119275
gg24,dev,BootNodeDev/intents-framework,openintentsframework/oif-solver,BootNodeDev/intents-framework,2025-10-21T15:40:06.655851+00:00,0.001069
gg24,dev,0xandee/noir-playground,triplewz/poseidon,triplewz/poseidon,2025-10-21T15:40:06.766221+00:00,0.00170675
gg24,dev,edb-rs/edb,iden3/circomlib,iden3/circomlib,2025-10-21T15:40:06.785191+00:00,0.001065
gg24,dev,CryptoExperts/poseidon,Verified-zkEVM/clean,CryptoExperts/poseidon,2025-10-21T15:40:07.026519+00:00,0.0011885
gg24,dev,coincashew/EthPillar,shamatar/poseidon_hash,coincashew/EthPillar,2025-10-21T15:40:07.083131+00:00,0.001451
gg24,dev,skalenetwork/libBLS,Zokrates/ZoKrates,Zokrates/ZoKrates,2025-10-21T15:40:07.096593+00:00,0.00210225
gg24,dev,axiom-crypto/axiom-api-cli,easpulse/easpulse.com,axiom-crypto/axiom-api-cli,2025-10-21T15:40:07.211610+00:00,0.00119925
gg24,dev,easpulse/easpulse.com,lambdaclass/cairo_native,lambdaclass/cairo_native,2025-10-21T15:40:07.224465+00:00,0.001585
gg24,dev,Layr-Labs/eigenx-cli,TaceoLabs/co-snarks,TaceoLabs/co-snarks,2025-10-21T15:40:07.246703+00:00,0.000941
gg24,dev,evmts/tevm-monorepo,iden3/go-iden3-crypto,iden3/go-iden3-crypto,2025-10-21T15:40:07.333196+00:00,0.00184125
gg24,dev,libp2p/libp2p,smartcontracts/simple-optimism-node,libp2p/libp2p,2025-10-21T15:40:07.348602+00:00,0.001453
gg24,dev,NethermindEth/latticefold,Verified-zkEVM/ArkLib,Verified-zkEVM/ArkLib,2025-10-21T15:40:07.502429+00:00,0.0013235
gg24,dev,EspressoSystems/jellyfish,indutny/elliptic,indutny/elliptic,2025-10-21T15:40:07.543118+00:00,0.00081125
gg24,dev,attestantio/vouch,LFDT-web3j/web3j,LFDT-web3j/web3j,2025-10-21T15:40:07.666287+00:00,0.00119275
