competition_id,juror_id,item_a,item_b,winner,comparison_created_at,comparison_cost
gg24,ethereum-dev,attestantio/vouch,axiom-crypto/halo2-lib,axiom-crypto/halo2-lib,2025-10-21T15:09:49.234644+00:00,0.0000508
gg24,ethereum-dev,openintentsframework/oif-solver,openvm-org/stark-backend,openvm-org/stark-backend,2025-10-21T15:09:49.235128+00:00,0.0000536
gg24,ethereum-dev,iden3/snarkjs,swiss-knife-xyz/swiss-knife,iden3/snarkjs,2025-10-21T15:09:49.235611+00:00,0.0000524
gg24,ethereum-dev,Vectorized/solady,wealdtech/ethereal,Vectorized/solady,2025-10-21T15:09:49.236088+00:00,0.0000494
gg24,ethereum-dev,0xandee/noir-playground,NethermindEth/latticefold,NethermindEth/latticefold,2025-10-21T15:09:49.236569+00:00,0.0000526
gg24,ethereum-dev,easpulse/easpulse.com,stake-house/wagyu-key-gen,stake-house/wagyu-key-gen,2025-10-21T15:09:49.237058+00:00,0.0000534
gg24,ethereum-dev,Blobscan/blobscan,ethaccount/SAManager,Blobscan/blobscan,2025-10-21T15:09:49.237540+00:00,0.0000513
gg24,ethereum-dev,indutny/elliptic,Verified-zkEVM/ArkLib,indutny/elliptic,2025-10-21T15:09:49.238018+00:00,0.0000516
gg24,ethereum-dev,0xFacet/facet-node,jolly-roger-eth/ethereum-indexer,jolly-roger-eth/ethereum-indexer,2025-10-21T15:09:49.238505+00:00,0.0000519
gg24,ethereum-dev,indutny/elliptic,openintentsframework/oif-contracts,indutny/elliptic,2025-10-21T15:09:49.238992+00:00,0.0000527
gg24,ethereum-dev,kamikazebr/owner-sync-safe,lurk-lab/neptune-triton,lurk-lab/neptune-triton,2025-10-21T15:09:49.239479+00:00,0.0000525
gg24,ethereum-dev,PolyhedraZK/Expander,ProjectZKM/Ziren,PolyhedraZK/Expander,2025-10-21T15:09:49.239958+00:00,0.0000538
gg24,ethereum-dev,herumi/bls,pawurb/mevlog-rs,herumi/bls,2025-10-21T15:09:49.240440+00:00,0.0000503
gg24,ethereum-dev,axiom-crypto/halo2-lib,openintentsframework/oif-contracts,axiom-crypto/halo2-lib,2025-10-21T15:09:49.240925+00:00,0.0000533
gg24,ethereum-dev,b-wagn/hash-sig,pawurb/mevlog-rs,pawurb/mevlog-rs,2025-10-21T15:09:49.241408+00:00,0.0000544
gg24,ethereum-dev,boundless-xyz/steel,holiman/goevmlab,holiman/goevmlab,2025-10-21T15:09:49.241892+00:00,0.0000510
gg24,ethereum-dev,ProjectZKM/Ziren,risc0/RustCrypto-elliptic-curves,ProjectZKM/Ziren,2025-10-21T15:09:49.242377+00:00,0.0000558
gg24,ethereum-dev,lovesh/bulletproofs-r1cs-gadgets,NethermindEth/sedge,NethermindEth/sedge,2025-10-21T15:09:49.242858+00:00,0.0000550
gg24,ethereum-dev,ethereum/py_ecc,keep-starknet-strange/garaga,ethereum/py_ecc,2025-10-21T15:09:59.452218+00:00,0.0000550
